Order_ID,Agent_Age,Agent_Rating,Store_Latitude,Store_Longitude,Drop_Latitude,Drop_Longitude,Order_Date,Order_Time,Pickup_Time,Weather,Traffic,Vehicle,Area,Delivery_Time,Category,AgentRating_MinMax,Distance_in_km,Distance_in_km_log,Distance_Log_Z,Delay_Group
oiay843077855,20,4.9,23.416792,85.316842,23.506792,85.406842,2022-03-20,22:10:00,22:20:00,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Toys,0.78,13.58037387628081,2.679676369343696,0.5949411521983261,60–120 days
ohhc448549441,24,4.6,26.892312,75.806896,26.922313,75.836896,2022-04-03,20:50:00,21:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Jewelry,0.72,4.469620875558469,1.6992093042619243,-0.7128178507411261,120–180 days
knul324217390,39,4.2,22.761593,75.886362,22.871593,75.996362,2022-03-29,18:45:00,18:50:00,Fog,Medium ,scooter ,Metropolitian ,195,Clothing,0.64,16.634870118211385,2.8698781986601216,0.8486346861502941,180–270 days
buux572471968,37,4.8,11.026117,76.944652,11.066117,76.984652,2022-03-17,14:55:00,15:05:00,Sunny,High ,scooter ,Metropolitian ,90,Shoes,0.76,6.232139486668676,1.9785349103304068,-0.34024992969921786,60–120 days
ieue797662723,32,4.9,13.064181,80.236442,13.104181,80.276442,2022-03-17,16:50:00,17:00:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,140,Books,0.78,6.209021101535329,1.9753331725280658,-0.34452044686922995,120–180 days
eztk468187811,22,4.5,26.483042,80.317833,26.533042,80.367833,2022-02-15,22:20:00,22:35:00,Sandstorms,Low ,scooter ,Metropolitian ,90,Skincare,0.7,7.460830127736771,2.135447292650256,-0.1309582686536262,60–120 days
zzid436960558,23,4.9,11.000762,76.981876,11.130762,77.111876,2022-03-18,00:00:00,00:15:00,Windy,Low ,scooter ,Metropolitian ,90,Clothing,0.78,20.253785359470154,3.0565350140696497,1.0975998370515736,60–120 days
kllk327072475,33,4.7,23.359033,85.325347,23.469033,85.435347,2022-03-08,21:10:00,21:20:00,Fog,Jam ,scooter ,Metropolitian ,245,Apparel,0.74,16.60097570059501,2.86795433804131,0.8460686172487941,180–270 days
uurs547552548,23,4.7,22.569358,88.433452,22.599358,88.463452,2022-02-17,23:25:00,23:35:00,Sunny,Low ,motorcycle ,Metropolitian ,75,Snacks,0.74,4.5403213728916425,1.7120525086239315,-0.6956874271612117,60–120 days
ubwl989345056,27,4.6,12.914264,77.6784,12.994264,77.7584,2022-03-31,23:30:00,23:35:00,Sunny,Low ,motorcycle ,Metropolitian ,105,Pet Supplies,0.72,12.421212735966272,2.596836495267338,0.48444831160842583,60–120 days
iimu721647260,34,4.7,19.121999,72.908493,19.161999,72.948493,2022-03-01,14:20:00,14:35:00,Sunny,High ,scooter ,Metropolitian ,115,Toys,0.74,6.118711846690412,1.962726788647163,-0.36133499638536937,60–120 days
tfxz025621580,26,5.0,21.157729,72.768726,21.167729,72.778726,2022-04-03,10:15:00,10:25:00,Fog,Low ,scooter ,Urban ,55,Sports,0.8,1.5204319479995732,0.9244302947710087,-1.746227601088786,30–60 days
kgjb145446786,31,4.6,22.311603,73.165012,22.371603,73.225012,2022-03-24,21:20:00,21:35:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Snacks,0.72,9.087972744660556,2.3113438969004987,0.10365478056241041,120–180 days
xrxy085440961,32,4.9,18.536562,73.896485,18.556562,73.916485,2022-03-07,08:50:00,08:55:00,Fog,Low ,motorcycle ,Metropolitian ,90,Books,0.78,3.064487105761538,1.4022875617948665,-1.1088557144376285,60–120 days
pnzt689957903,27,4.7,22.745536,75.893106,22.765536,75.913106,2022-03-09,09:00:00,09:05:00,Cloudy,Low ,motorcycle ,Metropolitian ,70,Shoes,0.74,3.025144329113472,1.392560768392476,-1.1218294308374215,60–120 days
qrng205617369,21,4.9,12.933298,77.614293,13.023298,77.704293,2022-03-12,17:45:00,18:00:00,Windy,Medium ,motorcycle ,Metropolitian ,180,Pet Supplies,0.78,13.97320677313832,2.7062623887936366,0.6304019111837222,120–180 days
gycd207308146,28,4.8,12.939496,77.625999,12.989496,77.675999,2022-03-24,23:10:00,23:15:00,Fog,Low ,motorcycle ,Metropolitian ,90,Kitchen,0.76,7.7631027847272,2.170550041404354,-0.08413779161163117,60–120 days
wqfy256790455,24,4.9,0.0,0.0,0.04,0.04,2022-03-30,16:35:00,16:50:00,Fog,Medium ,scooter ,Urban ,85,Toys,0.78,6.290134677634678,1.9865220201482288,-0.3295966246125737,60–120 days
vgjr167867003,33,4.4,17.426228,78.407495,17.436228,78.417495,2022-03-05,08:30:00,08:40:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Electronics,0.68,1.5368503798527686,0.9309233036524835,-1.7375671461654922,120–180 days
jqco336937571,20,4.6,12.934365,77.616155,13.024365,77.706155,2022-03-18,20:35:00,20:50:00,Fog,Jam ,motorcycle ,Metropolitian ,220,Home,0.72,13.973177561576211,2.7062604378694926,0.6303993090171587,180–270 days
iwkp065421476,31,4.3,11.003669,76.976494,11.063669,77.036494,2022-03-13,23:25:00,23:40:00,Windy,Low ,motorcycle ,Metropolitian ,100,Toys,0.6599999999999999,9.34840352266177,2.3368322587955883,0.1376514704315417,60–120 days
nwvu459529234,36,5.0,22.311358,73.164798,22.381358,73.234798,2022-03-31,19:55:00,20:05:00,Fog,Jam ,motorcycle ,Metropolitian ,175,Shoes,0.8,10.602467987619454,2.4512178330360417,0.29022035300474286,120–180 days
jjcl090851660,31,4.2,12.986047,80.218114,13.096047,80.328114,2022-03-23,21:20:00,21:30:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,50,Grocery,0.64,17.076258901182708,2.8945994143709304,0.881608147025007,30–60 days
bpbi053158546,39,4.1,17.41233,78.449654,17.47233,78.509654,2022-03-24,21:45:00,21:50:00,Stormy,Jam ,scooter ,Metropolitian ,170,Electronics,0.6199999999999999,9.22083460710919,2.324428245541931,0.12110684534135793,120–180 days
ksec432319879,29,4.6,21.17106,72.789292,21.25106,72.869292,2022-03-12,19:40:00,19:55:00,Sunny,Jam ,van,Metropolitian ,85,Outdoors,0.72,12.161605446009546,2.577303912834087,0.4583955134702136,60–120 days
rszv454658332,29,4.6,21.186884,72.793616,21.226884,72.833616,2022-03-03,14:50:00,15:00:00,Sandstorms,High ,scooter ,Urban ,115,Apparel,0.72,6.08088296759392,1.957398612866611,-0.3684417826247214,60–120 days
cdyc438548517,37,4.9,11.026117,76.944652,11.056117,76.974652,2022-03-09,18:10:00,18:20:00,Fog,Medium ,motorcycle ,Metropolitian ,135,Books,0.78,4.674143698976654,1.7359196619342512,-0.6638531251966644,120–180 days
xoka811702118,33,4.7,0.0,0.0,0.04,0.04,2022-03-17,12:20:00,12:30:00,Cloudy,High ,motorcycle ,Urban ,130,Skincare,0.74,6.290134677634678,1.9865220201482288,-0.3295966246125737,120–180 days
nyum131271823,31,3.9,19.065838,72.832658,19.135838,72.902658,2022-03-18,23:40:00,23:50:00,Cloudy,Low ,scooter ,Metropolitian ,175,Pet Supplies,0.58,10.709003371535461,2.460358064810475,0.302411706307336,120–180 days
iwoy649851528,37,4.6,0.0,0.0,0.04,0.04,2022-03-19,12:50:00,12:55:00,Windy,High ,motorcycle ,Urban ,205,Outdoors,0.72,6.290134677634678,1.9865220201482288,-0.3295966246125737,180–270 days
lhus187289759,26,4.4,12.98041,77.640489,13.04041,77.700489,2022-03-07,23:20:00,23:30:00,Sandstorms,Low ,motorcycle ,Other,115,Toys,0.68,9.314884732862103,2.333587971750366,0.13332420055924318,60–120 days
szbb646301545,24,4.6,11.022477,76.995667,11.132477,77.105667,2022-03-04,17:50:00,18:00:00,Stormy,Medium ,motorcycle ,Metropolitian ,150,Clothing,0.72,17.137482577838096,2.8979806576495744,0.8861180908020644,120–180 days
bwgn919229310,23,4.8,0.0,0.0,0.02,0.02,2022-04-03,10:25:00,10:35:00,Windy,Low ,scooter ,Metropolitian ,95,Pet Supplies,0.76,3.145067434621583,1.4219190573624199,-1.082670984747098,60–120 days
pdxn136638766,36,4.9,0.0,0.0,0.01,0.01,2022-03-11,09:10:00,09:25:00,Windy,Low ,scooter ,Metropolitian ,135,Electronics,0.78,1.5725337292863206,0.9448913001216759,-1.7189364610704359,120–180 days
zzsx562940707,39,4.8,12.310972,76.659264,12.350972,76.699264,2022-04-01,12:30:00,12:45:00,Cloudy,High ,motorcycle ,Metropolitian ,140,Cosmetics,0.76,6.218002348694166,1.976578231614582,-0.34285977178123284,120–180 days
gyvm380029078,20,4.7,11.025083,77.015393,11.105083,77.095393,2022-03-20,17:10:00,17:20:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,120,Toys,0.74,12.463883024166929,2.6000107688061207,0.4886821966066837,60–120 days
umwc109456087,20,5.0,12.316967,76.603067,12.446967,76.733067,2022-03-31,19:15:00,19:30:00,Cloudy,Jam ,motorcycle ,Urban ,180,Sports,0.8,20.2065815105083,3.0543115821076507,1.0946341962164223,120–180 days
dsbe906886027,29,4.3,22.538731,88.364878,22.598731,88.424878,2022-02-13,23:50:00,23:55:00,Sandstorms,Low ,motorcycle ,Metropolitian ,140,Cosmetics,0.6599999999999999,9.081116432460675,2.310664013698657,0.10274794400479315,120–180 days
xnzb532907287,36,4.8,11.001753,76.986241,11.111753,77.096241,2022-03-29,18:45:00,18:50:00,Fog,Medium ,motorcycle ,Urban ,155,Snacks,0.76,17.138077427627362,2.8980134538235953,0.8861618347414228,120–180 days
ltrp525870768,36,4.0,22.310237,73.158921,22.400237,73.248921,2022-03-16,20:40:00,20:45:00,Sunny,Jam ,motorcycle ,Metropolitian ,220,Skincare,0.6,13.631343698143361,2.683166056210495,0.5995957393640005,180–270 days
rbzk606295253,22,4.8,23.359033,85.325347,23.439033,85.405347,2022-03-14,22:10:00,22:25:00,Windy,Low ,scooter ,Metropolitian ,75,Cosmetics,0.76,12.074063090453254,2.5706303508216397,0.4494942345652206,60–120 days
ltoi660207512,38,4.4,18.593481,73.785901,18.663481,73.855901,2022-03-31,17:20:00,17:25:00,Windy,Medium ,motorcycle ,Metropolitian ,165,Toys,0.68,10.72326417216742,2.4615752583548938,0.3040352139933393,120–180 days
pkhq469939766,39,4.9,21.186438,72.794115,21.236438,72.844115,2022-03-17,19:55:00,20:10:00,Fog,Jam ,motorcycle ,Metropolitian ,150,Cosmetics,0.78,7.600994631258499,2.1518778513694614,-0.10904298781084339,120–180 days
jgbc287273591,24,4.9,22.725748,75.898497,22.775748,75.948497,2022-03-28,18:15:00,18:25:00,Stormy,Medium ,scooter ,Metropolitian ,110,Outdoors,0.78,7.562982485199944,2.147448550637309,-0.11495084348034074,60–120 days
xzzw562394658,30,4.1,0.0,0.0,0.07,0.07,2022-04-04,23:50:00,00:00:00,Fog,Low ,motorcycle ,Metropolitian ,215,Sports,0.6199999999999999,11.007734763744619,2.4855510057914594,0.33601436013605673,180–270 days
gjwc226881646,35,4.8,17.450851,78.379347,17.540851,78.469347,2022-03-04,17:25:00,17:35:00,Fog,Medium ,motorcycle ,Metropolitian ,240,Jewelry,0.76,13.829314445199007,2.6966059275155017,0.6175220046343228,180–270 days
lrbb564302256,33,4.5,13.081878,80.248519,13.171878,80.338519,2022-03-04,23:45:00,00:00:00,Stormy,Low ,van,Metropolitian ,95,Shoes,0.7,13.969116967729818,2.7059892099001526,0.6300375418233533,60–120 days
fkyd365052251,39,4.7,10.035573,76.336958,10.105573,76.406958,2022-02-14,18:30:00,18:35:00,Windy,Medium ,motorcycle ,Urban ,105,Cosmetics,0.74,10.923267458246297,2.4784917396990696,0.3265986243961743,60–120 days
wciq107093545,31,4.3,22.308096,73.167753,22.388096,73.247753,2022-03-25,21:35:00,21:45:00,Windy,Jam ,motorcycle ,Metropolitian ,220,Outdoors,0.6599999999999999,12.117036432265767,2.573911876313772,0.45387117353496914,180–270 days
edxx482704762,37,4.5,12.975996,80.221898,12.985996,80.231898,2022-03-17,08:40:00,08:55:00,Windy,Low ,scooter ,Metropolitian ,130,Books,0.7,1.5525704156530522,0.9371008576117449,-1.7293274488884662,120–180 days
jxsj508533395,37,4.7,12.3085,76.665808,12.3385,76.695808,2022-04-01,22:35:00,22:40:00,Windy,Low ,scooter ,Metropolitian ,26,Grocery,0.74,4.663566689152346,1.734053850843536,-0.6663417669252508,10–30 days
xlta607070306,33,5.0,19.178321,72.834715,19.188321,72.844715,2022-03-19,11:45:00,11:50:00,Windy,High ,motorcycle ,Metropolitian ,155,Sports,0.8,1.5294972211336797,0.9280205561660044,-1.7414388663832299,120–180 days
lubd358643567,24,4.6,0.0,0.0,0.06,0.06,2022-03-07,23:25:00,23:40:00,Stormy,Low ,scooter ,Urban ,19,Grocery,0.72,9.435201537430713,2.345184853944069,0.1487922643371717,10–30 days
ycwb227184501,33,4.5,26.910262,75.783013,26.990262,75.863013,2022-03-02,19:10:00,19:15:00,Sunny,Jam ,scooter ,Metropolitian ,90,Kitchen,0.7,11.916757259074872,2.5585254807124476,0.4333486102719778,60–120 days
mikp615052003,39,4.7,25.443994,81.860187,25.513994,81.930187,2022-02-16,18:45:00,19:00:00,Fog,Medium ,motorcycle ,Metropolitian ,190,Electronics,0.74,10.486117701549048,2.4411391497819954,0.2767772816026914,180–270 days
djrw974238657,37,4.6,23.359194,85.325447,23.449194,85.415447,2022-03-29,18:15:00,18:25:00,Cloudy,Medium ,motorcycle ,Metropolitian ,160,Outdoors,0.72,13.583078662316938,2.679861860827621,0.5951885630157935,120–180 days
rxki994339301,25,4.9,17.458998,78.500366,17.508998,78.550366,2022-03-07,22:30:00,22:35:00,Sandstorms,Low ,scooter ,Metropolitian ,85,Jewelry,0.78,7.6831914051315415,2.161389134499208,-0.09635672165727824,60–120 days
wfjy432968933,28,4.8,18.530963,73.828972,18.590963,73.888972,2022-03-03,19:00:00,19:05:00,Fog,Medium ,scooter ,Urban ,55,Books,0.76,9.193093962702367,2.3217104284997534,0.11748178761955314,30–60 days
opdl820466364,38,4.7,12.321214,76.621094,12.361214,76.661094,2022-03-30,13:10:00,13:20:00,Windy,High ,motorcycle ,Metropolitian ,155,Cosmetics,0.74,6.2178836475587875,1.9765617863287972,-0.3428817067052163,120–180 days
wbpn330130607,31,4.6,12.3085,76.665808,12.3685,76.725808,2022-03-19,17:55:00,18:05:00,Windy,Medium ,motorcycle ,Metropolitian ,125,Skincare,0.72,9.3268725291157,2.334749481155712,0.13487343605723875,120–180 days
jtsd466670552,25,4.8,19.055831,72.833984,19.115831,72.893984,2022-03-15,19:50:00,20:05:00,Cloudy,Jam ,motorcycle ,Metropolitian ,110,Jewelry,0.76,9.179538450825504,2.3203796712758287,0.11570680730425909,60–120 days
enww399699472,35,4.9,12.337928,76.617889,12.407928,76.687889,2022-03-02,21:15:00,21:20:00,Fog,Jam ,motorcycle ,Metropolitian ,215,Skincare,0.78,10.880651848535361,2.4749111818345617,0.3218228323786574,180–270 days
rvns240114667,39,4.7,23.351489,85.324253,23.421489,85.394253,2022-03-31,19:35:00,19:45:00,Fog,Jam ,motorcycle ,Metropolitian ,210,Home,0.74,10.565262855251573,2.448006023938004,0.2859364026169433,180–270 days
fvko144254933,38,3.9,22.728163,75.884212,22.808163,75.964212,2022-03-06,19:10:00,19:20:00,Stormy,Jam ,motorcycle ,Metropolitian ,210,Kitchen,0.58,12.100062421151955,2.5726169951691853,0.45214404517453954,180–270 days
jocn049365284,35,4.7,13.026286,80.275235,13.056286,80.305235,2022-03-21,21:20:00,21:30:00,Fog,Jam ,motorcycle ,Metropolitian ,170,Snacks,0.74,4.657159718108008,1.7329219496743176,-0.6678515105945698,120–180 days
atgc248887447,29,4.7,26.766536,75.837333,26.786536,75.857333,2022-03-01,09:50:00,10:05:00,Sandstorms,Low ,motorcycle ,Metropolitian ,85,Sports,0.74,2.9812178551917157,1.3815877662565645,-1.1364653557384943,60–120 days
jexa898688264,27,4.6,21.149834,72.778666,21.179834,72.808666,2022-03-24,20:35:00,20:40:00,Stormy,Jam ,scooter ,Metropolitian ,125,Pet Supplies,0.72,4.561265632840908,1.7158257141642212,-0.6906546793097137,120–180 days
cmvs014428179,38,4.3,12.3085,76.665808,12.3985,76.755808,2022-04-04,21:15:00,21:25:00,Sandstorms,Jam ,motorcycle ,Semi-Urban ,270,Clothing,0.6599999999999999,13.989916877276224,2.7073777668874053,0.6318896161722481,180–270 days
ntme294239634,36,4.9,21.149669,72.772629,21.219669,72.842629,2022-03-02,23:00:00,23:15:00,Windy,Low ,motorcycle ,Metropolitian ,105,Electronics,0.78,10.64228895373847,2.454644068481276,0.29479030788570715,60–120 days
tryr235168039,26,4.0,17.411028,78.329645,17.451028,78.369645,2022-04-01,15:00:00,15:10:00,Cloudy,High ,motorcycle ,Metropolitian ,170,Snacks,0.6,6.1474046526362285,1.9667493051653977,-0.35596971449213693,120–180 days
cpya420089193,26,4.1,26.482581,80.315628,26.572581,80.405628,2022-02-12,19:45:00,19:50:00,Fog,Jam ,motorcycle ,Metropolitian ,180,Pet Supplies,0.6199999999999999,13.428477357470477,2.6692038479854183,0.5809727746999744,120–180 days
opvd660426426,36,4.9,12.284747,76.625861,12.344747,76.685861,2022-04-05,17:45:00,17:55:00,Sunny,Medium ,motorcycle ,Metropolitian ,85,Cosmetics,0.78,9.327285157960466,2.3347894371637055,0.13492672987100948,60–120 days
ecar963502319,21,4.7,26.911378,75.789034,26.921378,75.799034,2022-03-03,09:00:00,09:10:00,Sunny,Low ,motorcycle ,Metropolitian ,80,Electronics,0.74,1.489792976782923,0.912199565165893,-1.762541098322142,60–120 days
pbmy587069805,35,4.7,13.02978,80.208812,13.10978,80.288812,2022-04-06,20:00:00,20:05:00,Sunny,Jam ,van,Metropolitian ,135,Apparel,0.74,12.418394742110715,2.5966265075565853,0.48416822742301724,120–180 days
wasv461278289,20,4.5,12.323194,76.630583,12.363194,76.670583,2022-03-17,12:50:00,12:55:00,Fog,High ,motorcycle ,Metropolitian ,130,Kitchen,0.7,6.21786068914486,1.9765586055556563,-0.3428859492594636,120–180 days
byhp076235734,23,4.6,18.563934,73.915367,18.653934,74.005367,2022-03-31,21:40:00,21:55:00,Fog,Jam ,motorcycle ,Metropolitian ,230,Home,0.72,13.787803344502166,2.6938027426699063,0.6137830822887517,180–270 days
ohfh963147472,37,5.0,22.569367,88.433187,22.629367,88.493187,2022-02-17,19:55:00,20:05:00,Sunny,Jam ,motorcycle ,Metropolitian ,145,Sports,0.8,9.080187058762698,2.3105718198879703,0.10262497476876824,120–180 days
nkmh560985800,26,4.8,12.949934,77.699386,13.009934,77.759386,2022-03-09,19:35:00,19:40:00,Sandstorms,Jam ,motorcycle ,Metropolitian ,115,Shoes,0.76,9.315441635500324,2.333641960487957,0.13339621139994978,60–120 days
gvea147758996,29,5.0,21.175975,72.795503,21.255975,72.875503,2022-03-27,22:35:00,22:50:00,Sandstorms,Low ,scooter ,Urban ,55,Sports,0.8,12.161417162420864,2.5772896072133777,0.45837643245776394,30–60 days
cypx969023715,26,4.9,22.725835,75.887648,22.835835,75.997648,2022-03-25,17:10:00,17:25:00,Stormy,Medium ,motorcycle ,Metropolitian ,140,Apparel,0.78,16.6368750388607,2.8699918828933537,0.8487863195756241,120–180 days
oamt174420009,29,4.8,18.536562,73.896485,18.596562,73.956485,2022-03-11,19:35:00,19:40:00,Cloudy,Jam ,motorcycle ,Metropolitian ,125,Electronics,0.76,9.192951167083816,2.321696419346174,0.11746310203859943,120–180 days
vmgc964372188,29,4.7,23.416792,85.316842,23.436792,85.336842,2022-03-03,10:30:00,10:45:00,Sandstorms,Low ,motorcycle ,Metropolitian ,55,Snacks,0.74,3.018226484999582,1.3908406323998643,-1.1241237693325452,30–60 days
jnge623681084,21,4.9,30.89286,75.822199,30.92286,75.852199,2022-02-15,18:10:00,18:20:00,Windy,Medium ,scooter ,Metropolitian ,130,Electronics,0.78,4.395420246829279,1.685550491288863,-0.7310361430949823,120–180 days
kzvx918950241,22,4.3,12.310972,76.659264,12.330972,76.679264,2022-03-07,10:10:00,10:25:00,Stormy,Low ,motorcycle ,Metropolitian ,115,Apparel,0.6599999999999999,3.109059104393339,1.4131940739285933,-1.0943084747173835,60–120 days
rlgt572766152,31,4.0,26.913987,75.752891,26.993987,75.832891,2022-03-18,17:50:00,18:05:00,Fog,Medium ,motorcycle ,Metropolitian ,195,Kitchen,0.6,11.916582838287255,2.5585119771711353,0.4333305990828705,180–270 days
lvnz878892159,20,4.5,11.001753,76.986241,11.021753,77.006241,2022-04-03,08:50:00,09:00:00,Fog,Low ,motorcycle ,Other,55,Apparel,0.7,3.1162485097897914,1.414942192677346,-1.0919768124787361,30–60 days
zhyo265634674,30,3.9,22.310237,73.158921,22.390237,73.238921,2022-04-06,19:55:00,20:10:00,Stormy,Jam ,van,Metropolitian ,160,Apparel,0.58,12.116950608888649,2.5739053333985082,0.45386244651430063,120–180 days
ezxe128319748,36,4.8,12.933284,77.615428,13.003284,77.685428,2022-03-06,17:55:00,18:10:00,Fog,Medium ,motorcycle ,Metropolitian ,215,Shoes,0.76,10.868263117988304,2.473867872555946,0.32043125366015535,180–270 days
kifq556800414,24,4.7,12.297954,76.665169,12.337954,76.705169,2022-03-19,15:30:00,15:40:00,Fog,Medium ,scooter ,Metropolitian ,65,Cosmetics,0.74,6.218153086065569,1.9765991149269138,-0.34283191736298074,60–120 days
carl757119263,32,4.7,12.352058,76.60665,12.362058,76.61665,2022-03-21,09:40:00,09:50:00,Windy,Low ,van,Metropolitian ,125,Jewelry,0.74,1.554424975889943,0.937827139966134,-1.7283587245718066,120–180 days
ywqd911535741,25,5.0,13.086438,80.220672,13.146439,80.280672,2022-03-19,18:20:00,18:25:00,Windy,Medium ,motorcycle ,Metropolitian ,135,Clothing,0.8,9.313017158715258,2.333406899127298,0.13308268367261195,120–180 days
ppqt362000534,27,4.5,17.429585,78.392621,17.469585,78.432621,2022-03-28,15:35:00,15:50:00,Windy,Medium ,scooter ,Metropolitian ,145,Skincare,0.7,6.147106622705237,1.9667076066525497,-0.35602533248026547,120–180 days
czis944259836,32,4.1,12.978453,77.643685,13.048453,77.713685,2022-03-29,18:15:00,18:30:00,Sandstorms,Medium ,motorcycle ,Metropolitian ,165,Skincare,0.6199999999999999,10.867300462045637,2.4737867574865735,0.3203230613852449,120–180 days
ibwr067523869,23,4.7,13.044694,80.26147,13.084694,80.30147,2022-03-17,16:55:00,17:00:00,Fog,Medium ,motorcycle ,Urban ,19,Grocery,0.74,6.2092598820424385,1.9753662944387018,-0.3444762684583772,10–30 days
fyao616279169,39,4.4,12.98041,77.640489,13.11041,77.770489,2022-03-29,18:10:00,18:15:00,Sunny,Medium ,motorcycle ,Metropolitian ,165,Shoes,0.68,20.18085916835192,3.053097904428514,1.093015378034676,120–180 days
